"ESTU";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"TAMUNI";"ENTREV";"TIPO_TEL";"SEXO";"EDAD";"P0";"P1";"P2";"P3_1";"P3_2";"P3_3";"P3_4";"P3_5";"P4";"P5";"P6_1";"P6_2";"P6_3";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P8_1";"P8_2";"P8_3";"P8_4";"P9_1";"P9_2";"P9_3";"P10_1";"P10_2";"P10_3";"P10_4";"P11_1";"P11_2";"P11_3";"P11_4";"P11_5";"P12_1";"P12_2";"P12_3";"P12_4";"P12_5";"P13_1";"P13_2";"P13_3";"P13_4";"P13_5";"P13_6";"P13_7";"P14_1";"P14_2";"P14_3";"P14_4";"P14_5";"P14_6";"P15_1";"P15_2";"P15_3";"P15_4";"ESCFEMINIS";"P17";"P17A";"SITCONV";"TARHOGENTREV_1";"TARHOGENTREV_2";"TARHOGENTREV_8";"TARHOGENTREV_9";"TARHOGENTREV_HH";"TARHOGENTREV_MM";"TARHOGPAREJ_1";"TARHOGPAREJ_2";"TARHOGPAREJ_8";"TARHOGPAREJ_9";"TARHOGPAREJ_HH";"TARHOGPAREJ_MM";"HIJOMENOR_1";"HIJOMENOR_97";"HIJOMENOR_99";"HIJOMENOR_N";"CUIDADOHIJOS_1";"CUIDADOHIJOS_2";"CUIDADOHIJOS_8";"CUIDADOHIJOS_9";"CUIDADOHIJOS_HH";"CUIDADOHIJOS_MM";"CUIDADOHIJOSPAR_1";"CUIDADOHIJOSPAR_2";"CUIDADOHIJOSPAR_7";"CUIDADOHIJOSPAR_8";"CUIDADOHIJOSPAR_9";"CUIDADOHIJOSPAR_HH";"CUIDADOHIJOSPAR_MM";"P22";"TAREASCUI_1";"TAREASCUI_2";"TAREASCUI_8";"TAREASCUI_9";"TAREASCUI_HH";"TAREASCUI_MM";"P23_1";"P23_2";"P23_3";"P23_4";"P23_5";"P23_6";"P23_7";"P23_8";"P23_9";"ESCIDEOL";"PARTICIPACIONG";"RECUVOTOG";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"SITLAB";"RELALAB";"CNO11";"TIPOJOR";"INGRESHOG";"CLASESOCIAL";"PAISNAC";"PAISNAC2";"SINCERIDAD";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"TARHOGENTREV";"TARHOGPAREJ";"HIJOMENOR";"CUIDADOHIJOS";"CUIDADOHIJOSPAR";"TAREASCUI";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOHOM";"PESOMUJ"
3428;27583;1378;1;4;0;3;2;0;1;2;67;1;8;2;8;5;0;6;2;2;3;2;4;2;1;3;2;2;2;3;2;1;1;3;3;4;4;7;1;1;1;2;1;1;1;1;2;3;1;3;3;3;2;3;3;2;3;3;3;7;1;2;2;2;2;4;4;4;4;2;2;0;2;1;2;2;2;3;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;1;1;2;2;2;0;0;3;3;3;3;3;3;3;3;3;5;1;9977;3;1;2;1;2;0;0;0;2;12;1;0;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;18;0;0;0;0;21;1;"";"";8;11;23;3;28;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;180;9996;0;9996;9996;0;9977;9977;1;12;5;1,30297;1,0;1,31865
3428;97829;3554;1;4;0;3;3;0;2;2;28;3;1;1;10;10;10;10;10;1;3;1;5;1;2;2;2;2;2;2;2;1;3;1;1;3;3;3;1;1;1;1;1;3;3;1;3;3;1;3;1;3;2;1;3;2;3;2;1;2;2;1;2;2;2;3;4;4;3;10;1;1;4;1;2;2;2;3;0;1;2;2;2;2;0;1;2;2;1;1;2;2;2;24;0;1;2;2;2;2;7;0;2;0;0;0;0;96;96;3;3;3;2;3;2;2;3;3;98;4;0;3;4;2;2;4;0;0;0;6;3;2;348;3;0;0;0;0;0;0;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;33;0;"";"";10;11;23;5;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;180;120;1;1440;420;9996;0;9996;3;16;2;1,28977;1,0;1,31469
3428;4080;192;1;4;0;3;4;0;1;2;60;1;2;2;0;0;0;0;0;2;3;2;4;2;3;3;2;2;3;3;2;1;1;1;1;2;2;9;1;1;1;1;1;1;1;3;3;3;1;3;1;3;2;3;3;3;3;3;3;2;2;2;2;2;2;2;4;2;2;5;2;0;3;1;2;2;2;8;0;2;2;2;1;99;99;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;1;1;2;2;2;24;0;3;3;3;3;3;3;3;3;3;98;1;9999;3;2;6;0;4;0;0;0;5;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;"";"";6;11;23;1;22;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;480;9999;0;9996;9996;1440;9999;9999;2;16;2;1,03145;1,0;1,07742
3428;14057;704;1;4;0;3;4;0;2;2;55;1;1;2;8;8;6;10;6;2;2;2;5;1;3;1;1;9;3;1;1;1;1;1;3;2;2;3;1;1;1;1;1;1;3;1;3;3;8;3;1;9;3;3;3;3;3;3;3;2;1;2;2;2;2;3;2;2;2;8;2;0;1;1;2;2;2;2;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;1;2;0;3;4;2;3;2;0;0;0;6;3;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;"";"";6;11;23;1;25;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;9996;0;9996;9996;9996;0;9997;3;12;2;1,03145;1,0;1,07742
3428;30104;1515;1;4;0;3;4;0;2;2;61;1;1;2;6;6;3;8;0;3;1;4;1;2;2;1;1;3;3;2;2;3;1;1;3;1;2;2;2;1;1;1;2;2;3;3;3;3;3;3;3;3;3;3;3;1;3;3;3;2;1;2;2;2;1;2;2;4;2;5;1;1;4;1;2;2;2;5;0;2;1;2;2;0;10;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;10;1;2;3;4;5;0;1;2;6;2;4;3;1;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;8;0;"";"";7;11;23;2;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;300;10;0;9996;9996;9996;2;2;3;6;2;1,03145;1,0;1,07742
3428;33863;1702;1;4;0;3;4;0;2;1;55;1;1;2;8;5;5;5;4;3;3;1;1;4;3;2;2;2;2;2;2;1;1;3;3;4;3;3;1;1;1;1;1;4;1;1;3;3;3;3;3;3;3;3;3;3;3;3;3;2;1;2;2;1;2;0;0;0;0;2;1;2;3;1;2;2;2;1;0;2;2;1;2;98;98;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;4;1;8995;3;4;2;1;1;1;6;1;4;3;1;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;10;0;"";"";7;11;23;2;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;9998;0;9996;9996;9996;8995;8995;3;6;2;0,99945;0,97528;1,0
3428;1460;65;1;4;0;3;2;0;2;2;50;1;2;8;6;6;5;9;6;2;3;1;1;1;1;1;2;2;3;2;2;1;1;1;3;3;2;2;1;1;1;1;1;1;1;1;1;3;1;2;1;1;3;3;3;3;3;3;3;2;1;2;2;2;2;3;2;3;4;0;1;1;4;1;2;2;2;6;0;1;2;2;2;0;0;1;2;2;1;1;2;2;2;2;0;1;2;2;2;2;4;0;1;1;2;2;2;3;0;3;2;3;3;3;2;2;2;3;98;1;9999;3;4;2;3;1;1;5;1;4;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;4;0;"";"";6;11;23;1;26;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;360;0;1;120;240;180;9999;9999;3;5;2;1,31031;1,0;1,32034
3428;26872;1333;1;4;0;3;2;0;2;1;42;1;1;2;5;7;4;3;3;3;3;2;4;2;3;3;1;3;3;3;2;1;3;3;3;1;1;1;1;1;1;1;3;1;1;1;3;3;1;2;1;3;3;2;2;2;3;3;1;2;1;2;2;2;2;0;0;0;0;6;1;2;3;1;2;2;2;3;0;1;1;2;2;1;30;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;5;1;8996;3;2;4;0;8;0;0;0;5;12;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;"";"";7;11;23;2;23;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;180;90;0;9996;9996;9996;8996;8996;2;15;5;1,26289;1,26135;1,0
3428;16241;826;1;11;4;3;5;0;1;2;70;1;2;2;10;10;5;10;5;2;1;2;4;1;3;3;3;3;1;3;2;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;1;1;2;1;3;2;3;3;2;1;2;1;2;2;1;2;2;2;2;2;2;4;10;2;0;1;1;2;2;2;4;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;2;2;3;3;6;1;2;3;11;1;5;1;3;2;2;5;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";6;11;23;1;29;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;240;9996;0;9996;9996;9996;2;2;6;2;2;0,95893;1,0;1,0156
3428;17529;879;1;11;4;3;5;0;2;1;23;1;2;2;6;7;4;8;3;4;3;4;2;1;2;2;2;2;2;2;2;3;3;1;3;4;2;4;1;1;1;2;8;3;3;2;2;1;1;2;3;2;2;3;2;2;3;2;3;2;1;2;2;2;2;0;0;0;0;3;2;0;6;1;2;2;2;1;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;7;2;0;3;10;4;0;1;3;2;2;4;12;1;0;1;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;37;0;0;0;0;26;0;"";"";7;11;23;2;19;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;9996;0;9996;9996;9996;0;9997;6;2;5;1,24651;1,16762;1,0
3428;18846;946;1;11;4;3;5;0;1;1;77;1;1;2;7;7;9;9;9;2;3;2;5;2;3;3;3;3;3;9;2;1;3;1;3;3;4;7;1;1;1;1;9;2;3;2;4;1;1;2;3;1;3;3;3;3;3;3;3;7;8;2;2;2;2;0;0;0;0;9;1;2;3;1;2;2;2;2;0;1;1;2;2;2;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;1;1;1;3;4;9;0;2;0;0;0;5;3;1;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;8;0;0;0;0;6;0;"";"";7;11;23;2;21;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;120;0;9996;9996;9996;1;1;3;12;2;0,94019;0,88455;1,0
3428;28778;1439;1;11;4;3;5;0;2;1;66;1;1;2;8;8;8;8;7;2;3;2;4;1;3;3;3;3;3;3;2;1;1;3;3;1;1;1;1;1;1;1;3;1;3;2;3;3;1;3;1;3;3;1;3;3;3;3;3;7;1;1;2;2;1;0;0;0;0;7;1;2;4;1;2;2;2;1;0;1;2;2;2;3;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;1;1;2;2;2;2;0;3;3;3;3;3;3;3;3;3;2;1;21;3;11;6;0;2;0;0;0;4;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;8;0;0;0;0;6;0;"";"";7;11;23;2;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;180;0;9996;9996;120;21;21;6;12;2;0,98698;0,94343;1,0
3428;40282;2028;1;11;4;3;5;0;2;1;64;1;1;2;10;10;10;10;10;2;3;1;5;1;3;3;3;3;3;3;3;1;1;3;3;2;1;3;1;1;1;1;2;1;4;1;4;3;3;3;3;3;3;3;3;3;3;3;3;7;1;2;2;2;1;0;0;0;0;10;2;0;1;1;2;2;2;4;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;1;1;21;3;7;6;0;2;0;0;0;4;5;2;228;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;0;"";"";8;11;23;3;24;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;240;9996;0;9996;9996;9996;21;21;5;12;4;0,94887;0,90907;1,0
3428;52464;2670;1;11;4;3;5;0;2;2;39;1;2;2;7;5;0;7;2;4;3;4;1;4;2;2;2;2;2;2;2;3;1;1;3;2;2;2;1;1;1;2;1;1;1;4;1;3;3;3;3;3;3;3;3;3;3;3;3;2;1;2;2;2;2;4;2;4;2;0;1;1;4;1;2;2;2;1;0;1;2;2;2;2;0;1;2;2;1;1;2;2;2;3;0;1;2;2;2;2;3;0;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;8;1;3;3;5;2;2;1;1;5;1;3;12;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";7;11;23;2;20;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;120;1;180;180;9996;3;3;5;5;5;0,93053;1,0;0,99201
3428;14119;710;1;11;0;3;3;0;2;2;33;1;1;2;8;8;6;7;8;3;3;2;1;1;2;2;2;2;2;1;1;3;1;1;3;2;2;2;1;1;1;1;2;1;2;2;2;3;1;2;1;3;2;3;3;2;3;3;1;2;2;2;2;2;2;1;1;4;4;9;1;1;3;1;1;2;2;5;30;1;2;2;2;4;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;8;1;9999;3;5;2;3;1;2;5;1;3;98;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;5;0;"";"";6;11;23;1;19;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;330;240;0;9996;9996;9996;9999;9999;5;5;8;1,28977;1,0;1,31469
3428;33743;1692;1;11;0;3;3;0;2;1;46;1;1;2;10;10;8;10;10;2;2;2;2;2;3;3;3;3;3;2;2;1;1;3;3;2;2;2;1;1;1;1;8;1;3;1;2;3;1;2;1;3;3;3;3;3;3;3;3;2;1;2;2;2;2;0;0;0;0;7;1;1;3;1;2;2;2;2;0;1;2;2;2;4;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;6;1;21;3;11;4;0;1;1;8;1;4;4;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;4;0;"";"";7;11;23;2;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;240;0;9996;9996;9996;21;21;6;8;3;1,12641;1,11916;1,0
3428;36595;1852;1;11;0;3;3;0;1;2;67;1;1;2;10;10;9;10;8;3;3;2;2;1;3;3;3;3;3;3;2;1;1;1;3;3;3;3;1;1;1;1;2;1;1;1;2;1;1;2;1;1;2;3;3;2;3;3;1;2;2;2;2;2;2;4;2;3;4;5;1;1;3;2;1;2;2;0;0;1;1;2;2;2;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;1;1;1;2;2;3;30;3;3;3;3;3;3;3;3;3;5;1;2;3;9;3;3;1;2;1;1;3;3;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;"";"";7;11;23;2;30;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;120;0;9996;9996;210;2;2;6;1;2;1,16104;1,0;1,18405
3428;52683;2677;1;11;0;3;3;0;2;1;72;1;2;2;5;0;8;98;10;2;1;2;4;2;3;3;3;3;3;2;1;1;1;3;3;3;2;4;1;1;1;1;1;4;4;4;1;3;1;3;1;3;3;3;3;3;3;3;1;7;2;2;1;2;1;0;0;0;0;5;1;2;3;1;2;2;2;3;0;1;2;2;2;4;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;2;1;2;3;3;3;3;1;1;1;3;2;1;4;2;0;0;0;5;4;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";7;11;23;2;22;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;180;240;0;9996;9996;9996;1;1;2;12;3;1,195;1,18717;1,0
3428;153368;3934;1;11;0;3;3;0;2;1;44;1;1;2;5;5;0;8;8;4;3;4;1;2;2;2;2;2;2;8;2;3;1;1;3;3;2;2;2;1;1;1;4;1;1;8;1;1;1;2;1;3;2;2;2;2;3;3;3;2;2;2;2;2;2;0;0;0;0;0;1;2;3;1;2;2;2;2;0;1;2;2;2;2;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;5;2;0;3;7;1;3;1;1;3;1;2;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";13;11;23;1;22;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;120;0;9996;9996;9996;0;9997;5;3;2;1,12533;1,12386;1,0
3428;33927;1704;1;11;0;3;3;0;2;1;34;1;1;2;8;5;4;8;98;1;3;1;2;1;3;3;3;3;3;3;1;1;3;1;1;1;1;3;1;1;1;2;1;1;2;1;1;1;1;2;1;3;2;2;2;2;3;2;1;1;1;1;1;1;2;0;0;0;0;5;2;0;1;2;1;2;2;0;30;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;2;2;3;3;3;2;2;2;2;5;2;0;3;2;6;0;1;1;9;1;5;96;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15;0;1;0;0;11;0;"";"";7;11;23;2;34;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;30;9996;0;9996;9996;9996;0;9997;2;9;6;1,16918;1,15387;1,0
3428;6584;315;1;11;12;2;5;0;1;2;59;1;1;2;8;8;0;10;9;4;3;1;2;1;2;3;2;2;3;1;2;3;1;1;3;4;4;4;1;1;1;1;2;1;2;2;3;3;1;3;3;3;2;3;3;2;3;3;3;2;2;2;2;2;2;2;1;4;4;3;1;1;3;1;2;2;2;5;0;2;1;2;2;0;30;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;2;2;2;2;2;3;3;4;1;3;3;9;2;2;1;1;5;2;5;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";6;11;23;1;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;300;30;0;9996;9996;9996;3;3;6;5;2;0,97924;1,0;1,0314
3428;14677;742;1;11;12;2;5;0;2;1;61;1;2;2;8;10;9;10;9;2;2;1;1;1;2;3;2;2;3;3;2;3;1;3;3;2;4;2;1;1;2;1;1;1;3;1;2;3;1;3;1;3;3;3;3;3;3;3;1;2;2;2;2;2;2;0;0;0;0;10;1;2;3;1;1;2;2;2;30;1;1;2;2;4;30;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;3;1;1;3;6;2;1;2;0;0;0;4;96;1;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;21;0;0;0;0;12;0;"";"";6;11;23;1;19;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;150;270;0;9996;9996;9996;1;1;4;12;6;0,94887;0,90907;1,0
3428;14750;749;1;11;12;2;5;0;2;2;59;1;2;2;5;0;0;0;98;4;2;2;1;2;2;2;1;2;3;2;2;3;1;1;3;1;1;1;2;1;1;1;3;1;3;8;2;1;1;2;1;1;2;1;3;3;3;2;1;2;1;2;2;2;2;2;2;4;4;6;1;1;4;1;2;2;2;2;0;1;2;2;2;2;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;7;1;2;3;5;2;2;1;1;9;1;4;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;"";"";6;11;23;1;22;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;120;0;9996;9996;9996;2;2;5;9;2;0,97924;1,0;1,0314
3428;40651;2047;1;11;12;2;5;0;2;1;53;1;1;2;6;8;6;8;6;2;3;1;4;1;3;2;3;3;3;2;2;1;3;3;3;3;3;3;1;1;2;2;8;1;2;1;8;3;1;2;1;1;3;3;3;3;3;3;3;2;1;2;2;2;2;0;0;0;0;5;1;2;3;1;2;2;2;2;0;1;2;2;2;5;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;3;1;21;3;6;5;0;1;1;4;1;4;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;6;0;"";"";7;11;23;2;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;300;0;9996;9996;9996;21;21;4;4;3;0,93032;0,88939;1,0
3428;45536;2312;1;11;12;2;5;0;2;1;41;1;1;2;7;6;9;9;8;3;2;2;5;2;3;3;2;3;3;2;2;1;3;3;3;3;2;2;1;1;1;1;3;1;2;1;3;1;1;2;1;3;2;3;2;2;3;2;1;1;1;2;2;2;2;0;0;0;0;7;1;2;3;1;1;2;2;1;30;1;2;2;2;2;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;2;3;3;1;3;1;1;3;13;6;0;4;0;0;0;3;3;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;13;0;"";"";7;11;23;2;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;90;120;0;9996;9996;9996;1;1;6;16;2;0,92943;0,89312;1,0
